gameid,league,playerid,gamelength,team,goldat10,oppgoldat10,gdat10,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,blue_result
750149,LCK,100,36.71666666666667,KT Rolster,15317.0,15471.0,-154.0,19194.0,19685.0,-491.0,350.0,339.0,11.0,"Blue , 0"
750151,LCK,100,35.43333333333333,SK Telecom T1,15279.0,14886.0,393.0,18730.0,18141.0,589.0,318.0,317.0,1.0,"Blue , 1"
750169,LCK,100,36.85,Kingzone DragonX,15938.0,15380.0,558.0,19781.0,19582.0,199.0,369.0,332.0,37.0,"Blue , 0"
740260,LCK,100,27.05,MVP,14784.0,14368.0,416.0,18110.0,18126.0,-16.0,310.0,305.0,5.0,"Blue , 0"
740283,LCK,100,30.416666666666668,Hanwha Life Esports,16428.0,14092.0,2336.0,19171.0,17296.0,1875.0,343.0,283.0,60.0,"Blue , 1"
740301,LCK,100,35.93333333333333,Gen.G,15321.0,15305.0,16.0,19415.0,18822.0,593.0,331.0,318.0,13.0,"Blue , 1"
740335,LCK,100,34.55,BBQ Olivers,15299.0,14924.0,375.0,17712.0,17578.0,134.0,311.0,299.0,12.0,"Blue , 1"
740338,LCK,100,40.583333333333336,Gen.G,15625.0,15330.0,295.0,19221.0,18296.0,925.0,320.0,338.0,-18.0,"Blue , 1"
740348,LCK,100,31.95,Jin Air Green Wings,14900.0,15449.0,-549.0,19413.0,19358.0,55.0,341.0,360.0,-19.0,"Blue , 0"
740386,LCK,100,46.03333333333333,Afreeca Freecs,14533.0,15177.0,-644.0,18909.0,18385.0,524.0,295.0,319.0,-24.0,"Blue , 0"
740394,LCK,100,41.06666666666667,Jin Air Green Wings,15628.0,15094.0,534.0,17956.0,18883.0,-927.0,346.0,336.0,10.0,"Blue , 0"
740463,LCK,100,23.583333333333332,KT Rolster,15926.0,15176.0,750.0,20425.0,19570.0,855.0,358.0,349.0,9.0,"Blue , 1"
740484,LCK,100,43.96666666666667,Griffin,15043.0,15413.0,-370.0,19092.0,19807.0,-715.0,344.0,358.0,-14.0,"Blue , 0"
740505,LCK,100,32.3,Kingzone DragonX,14801.0,14374.0,427.0,17973.0,18418.0,-445.0,297.0,296.0,1.0,"Blue , 1"
740542,LCK,100,37.71666666666667,SK Telecom T1,16384.0,14630.0,1754.0,17954.0,17618.0,336.0,299.0,287.0,12.0,"Blue , 0"
750629,LCK,100,39.06666666666667,Afreeca Freecs,14607.0,16386.0,-1779.0,18507.0,19877.0,-1370.0,291.0,362.0,-71.0,"Blue , 1"
750646,LCK,100,37.9,Jin Air Green Wings,15009.0,15675.0,-666.0,18501.0,19549.0,-1048.0,312.0,345.0,-33.0,"Blue , 0"
750656,LCK,100,35.733333333333334,Gen.G,15169.0,15475.0,-306.0,18908.0,18598.0,310.0,323.0,331.0,-8.0,"Blue , 1"
720239,NAAc,100,27.5,TSM Academy,15227.0,15632.0,-405.0,18191.0,18552.0,-361.0,301.0,319.0,-18.0,"Blue , 0"
720241,NAAc,100,28.75,Echo Fox Academy,17523.0,15796.0,1727.0,19642.0,18585.0,1057.0,344.0,315.0,29.0,"Blue , 0"
720244,NAAc,100,33.516666666666666,OpTic Academy,14537.0,15576.0,-1039.0,19138.0,19548.0,-410.0,299.0,308.0,-9.0,"Blue , 0"
720252,NAAc,100,30.033333333333335,OpTic Academy,15176.0,16743.0,-1567.0,18693.0,19477.0,-784.0,297.0,329.0,-32.0,"Blue , 1"
710237,NAAc,100,33.95,CLG Academy,14854.0,16397.0,-1543.0,18080.0,18684.0,-604.0,292.0,310.0,-18.0,"Blue , 0"
720260,NAAc,100,26.65,100 Thieves Academy,14532.0,17480.0,-2948.0,17435.0,18686.0,-1251.0,284.0,326.0,-42.0,"Blue , 0"
710240,NAAc,100,35.68333333333333,Clutch Gaming Academy,15612.0,14337.0,1275.0,19424.0,18252.0,1172.0,346.0,316.0,30.0,"Blue , 1"
710241,NAAc,100,23.1,Team Liquid Academy,16535.0,15447.0,1088.0,18592.0,17730.0,862.0,311.0,307.0,4.0,"Blue , 1"
1680022,LMS,100,32.96666666666667,Flash Wolves,14661.0,15404.0,-743.0,18866.0,18325.0,541.0,303.0,333.0,-30.0,"Blue , 1"
1680032,LMS,100,39.1,Hong Kong Attitude,15134.0,14792.0,342.0,18479.0,18440.0,39.0,318.0,297.0,21.0,"Blue , 1"
1680045,LMS,100,37.65,Hong Kong Attitude,17387.0,13518.0,3869.0,18543.0,15367.0,3176.0,294.0,262.0,32.0,"Blue , 1"
1680068,LMS,100,23.533333333333335,Team Afro,14178.0,15802.0,-1624.0,18367.0,19449.0,-1082.0,296.0,338.0,-42.0,"Blue , 0"
1680102,LMS,100,29.383333333333333,G-Rex,16478.0,15034.0,1444.0,17910.0,18686.0,-776.0,323.0,294.0,29.0,"Blue , 1"
1680105,LMS,100,29.783333333333335,MAD Team,14650.0,14678.0,-28.0,18198.0,18857.0,-659.0,296.0,323.0,-27.0,"Blue , 1"
1002580117,EULCS,100,36.63333333333333,Giants Gaming,14841.0,14971.0,-130.0,18759.0,18699.0,60.0,309.0,314.0,-5.0,"Blue , 0"
1002580127,EULCS,100,33.36666666666667,Misfits,14537.0,14782.0,-245.0,18483.0,17923.0,560.0,326.0,334.0,-8.0,"Blue , 1"
1002580137,EULCS,100,36.35,Splyce,14657.0,15103.0,-446.0,16905.0,18299.0,-1394.0,298.0,318.0,-20.0,"Blue , 1"
1002580151,EULCS,100,24.866666666666667,Unicorns of Love,14192.0,15477.0,-1285.0,17779.0,18301.0,-522.0,307.0,311.0,-4.0,"Blue , 0"
1002580161,EULCS,100,24.6,Fnatic,15622.0,14964.0,658.0,18901.0,18671.0,230.0,330.0,304.0,26.0,"Blue , 0"
1002580183,EULCS,100,23.466666666666665,Misfits,19340.0,13946.0,5394.0,18625.0,17545.0,1080.0,321.0,289.0,32.0,"Blue , 1"
1002580195,EULCS,100,30.35,Vitality,15482.0,14658.0,824.0,18799.0,19006.0,-207.0,305.0,305.0,0.0,"Blue , 1"
1002570186,EULCS,100,22.633333333333333,Giants Gaming,14822.0,17582.0,-2760.0,14590.0,18868.0,-4278.0,240.0,332.0,-92.0,"Blue , 0"
1002580214,EULCS,100,43.95,Splyce,14956.0,14920.0,36.0,18395.0,18033.0,362.0,302.0,324.0,-22.0,"Blue , 1"
1002580223,EULCS,100,24.483333333333334,G2 Esports,15162.0,14899.0,263.0,18102.0,17906.0,196.0,339.0,307.0,32.0,"Blue , 1"
1680157,LMS,100,36.0,Machi 17,15263.0,14337.0,926.0,19563.0,18394.0,1169.0,343.0,319.0,24.0,"Blue , 0"
1680204,LMS,100,31.116666666666667,MAD Team,15076.0,18148.0,-3072.0,17358.0,19152.0,-1794.0,316.0,331.0,-15.0,"Blue , 0"
1680205,LMS,100,39.13333333333333,MAD Team,15234.0,15982.0,-748.0,18704.0,19600.0,-896.0,311.0,329.0,-18.0,"Blue , 1"
1690205,LMS,100,38.166666666666664,J Team,15932.0,14813.0,1119.0,20001.0,19185.0,816.0,324.0,330.0,-6.0,"Blue , 1"
1680292,LMS,100,35.18333333333333,J Team,15155.0,15210.0,-55.0,18444.0,18112.0,332.0,303.0,255.0,48.0,"Blue , 0"
1680295,LMS,100,31.3,Hong Kong Attitude,15199.0,16143.0,-944.0,18085.0,17695.0,390.0,296.0,268.0,28.0,"Blue , 0"
1680299,LMS,100,42.03333333333333,AHQ e-Sports Club,15185.0,14163.0,1022.0,18408.0,17726.0,682.0,300.0,284.0,16.0,"Blue , 1"
1680310,LMS,100,38.61666666666667,AHQ e-Sports Club,14463.0,14825.0,-362.0,17551.0,18607.0,-1056.0,302.0,285.0,17.0,"Blue , 0"
1680314,LMS,100,32.35,G-Rex,15009.0,14500.0,509.0,17129.0,17314.0,-185.0,311.0,296.0,15.0,"Blue , 0"
720278,NAAc,100,24.583333333333332,Cloud9 Academy,16080.0,17147.0,-1067.0,18589.0,19016.0,-427.0,285.0,336.0,-51.0,"Blue , 1"
710279,NAAc,100,40.766666666666666,CLG Academy,15090.0,15984.0,-894.0,18682.0,20563.0,-1881.0,316.0,367.0,-51.0,"Blue , 1"
720282,NAAc,100,26.966666666666665,100 Thieves Academy,14567.0,15800.0,-1233.0,18243.0,19068.0,-825.0,327.0,297.0,30.0,"Blue , 0"
710283,NAAc,100,27.583333333333332,Echo Fox Academy,14704.0,16672.0,-1968.0,18198.0,20282.0,-2084.0,311.0,348.0,-37.0,"Blue , 0"
720287,NAAc,100,32.416666666666664,Clutch Gaming Academy,15286.0,15559.0,-273.0,19409.0,19578.0,-169.0,328.0,338.0,-10.0,"Blue , 1"
1680175,LMS,100,34.38333333333333,Machi 17,14591.0,14912.0,-321.0,19012.0,18365.0,647.0,308.0,303.0,5.0,"Blue , 0"
1680179,LMS,100,34.166666666666664,J Team,14784.0,16087.0,-1303.0,19151.0,19613.0,-462.0,333.0,343.0,-10.0,"Blue , 0"
1002650111,NALCS,100,41.233333333333334,Cloud9,16019.0,15342.0,677.0,19706.0,18804.0,902.0,348.0,319.0,29.0,"Blue , 0"
1002650123,NALCS,100,51.28333333333333,100 Thieves,15579.0,15750.0,-171.0,19150.0,19458.0,-308.0,300.0,338.0,-38.0,"Blue , 1"
1002650133,NALCS,100,26.55,FlyQuest,17554.0,15417.0,2137.0,19467.0,18058.0,1409.0,316.0,322.0,-6.0,"Blue , 1"
1002650142,NALCS,100,33.61666666666667,OpTic Gaming,14678.0,15933.0,-1255.0,17927.0,19108.0,-1181.0,303.0,344.0,-41.0,"Blue , 0"
1002650159,NALCS,100,35.916666666666664,Golden Guardians,15505.0,14594.0,911.0,18177.0,18414.0,-237.0,314.0,287.0,27.0,"Blue , 0"
1002650160,NALCS,100,40.083333333333336,Counter Logic Gaming,15868.0,15096.0,772.0,19166.0,18903.0,263.0,338.0,296.0,42.0,"Blue , 0"
1002650168,NALCS,100,32.1,Clutch Gaming,14677.0,15804.0,-1127.0,18449.0,19458.0,-1009.0,322.0,337.0,-15.0,"Blue , 1"
1002650174,NALCS,100,37.36666666666667,Cloud9,16708.0,13987.0,2721.0,18215.0,16216.0,1999.0,288.0,254.0,34.0,"Blue , 0"
750688,LCK,100,28.516666666666666,Hanwha Life Esports,17004.0,14166.0,2838.0,18082.0,16574.0,1508.0,279.0,265.0,14.0,"Blue , 1"
750703,LCK,100,33.43333333333333,Kingzone DragonX,14622.0,15631.0,-1009.0,17991.0,18221.0,-230.0,272.0,323.0,-51.0,"Blue , 1"
750711,LCK,100,24.65,Hanwha Life Esports,14820.0,17873.0,-3053.0,18115.0,19515.0,-1400.0,298.0,320.0,-22.0,"Blue , 0"
750713,LCK,100,34.43333333333333,BBQ Olivers,15268.0,14559.0,709.0,19465.0,17537.0,1928.0,341.0,280.0,61.0,"Blue , 0"
740796,LCK,100,31.133333333333333,Afreeca Freecs,14711.0,15142.0,-431.0,18954.0,19083.0,-129.0,321.0,332.0,-11.0,"Blue , 1"
740825,LCK,100,29.183333333333334,KT Rolster,15404.0,15053.0,351.0,18825.0,19577.0,-752.0,332.0,339.0,-7.0,"Blue , 1"
740416,CBLoL,100,27.183333333333334,KaBuM e-Sports,13684.0,16826.0,-3142.0,17205.0,19339.0,-2134.0,281.0,338.0,-57.0,"Blue , 0"
740417,CBLoL,100,32.88333333333333,Vivo Keyd,15843.0,14448.0,1395.0,18785.0,18118.0,667.0,312.0,305.0,7.0,"Blue , 0"
740418,CBLoL,100,33.86666666666667,Vivo Keyd,15032.0,15086.0,-54.0,18992.0,18907.0,85.0,334.0,331.0,3.0,"Blue , 0"
740423,CBLoL,100,36.6,Flamengo eSports,16702.0,15061.0,1641.0,20324.0,18930.0,1394.0,346.0,329.0,17.0,"Blue , 1"
740427,CBLoL,100,36.483333333333334,ProGaming Esports,15455.0,15536.0,-81.0,18191.0,19439.0,-1248.0,288.0,323.0,-35.0,"Blue , 1"
750524,CBLoL,100,41.06666666666667,Red Canids,14997.0,15637.0,-640.0,18834.0,19160.0,-326.0,305.0,315.0,-10.0,"Blue , 0"
750525,CBLoL,100,45.3,IDM Gaming,14398.0,15918.0,-1520.0,19008.0,19761.0,-753.0,319.0,348.0,-29.0,"Blue , 0"
750528,CBLoL,100,24.716666666666665,Red Canids,16764.0,13816.0,2948.0,19572.0,17460.0,2112.0,323.0,298.0,25.0,"Blue , 1"
750537,CBLoL,100,23.466666666666665,INTZ e-Sports,13579.0,16070.0,-2491.0,16240.0,18624.0,-2384.0,275.0,303.0,-28.0,"Blue , 0"
740341,TCL,100,36.71666666666667,Team AURORA,15358.0,15185.0,173.0,19682.0,19550.0,132.0,335.0,332.0,3.0,"Blue , 0"
740355,TCL,100,35.55,YouthCREW,15407.0,14824.0,583.0,18479.0,18892.0,-413.0,322.0,304.0,18.0,"Blue , 0"
740357,TCL,100,31.666666666666668,Dark Passage,14979.0,14468.0,511.0,18830.0,18599.0,231.0,335.0,287.0,48.0,"Blue , 1"
740364,TCL,100,27.583333333333332,Royal Bandits e-sports,16540.0,14800.0,1740.0,19416.0,18486.0,930.0,338.0,311.0,27.0,"Blue , 1"
740385,TCL,100,32.78333333333333,Bursaspor Esports,15417.0,15364.0,53.0,18209.0,19466.0,-1257.0,311.0,308.0,3.0,"Blue , 0"
740389,TCL,100,30.1,Team AURORA,14871.0,15322.0,-451.0,19441.0,19916.0,-475.0,323.0,351.0,-28.0,"Blue , 1"
740398,TCL,100,40.46666666666667,Dark Passage,15549.0,14043.0,1506.0,19665.0,17321.0,2344.0,324.0,284.0,40.0,"Blue , 0"
740405,TCL,100,31.666666666666668,Royal Bandits e-sports,15887.0,15949.0,-62.0,17672.0,19259.0,-1587.0,268.0,292.0,-24.0,"Blue , 1"
740490,TCL,100,30.816666666666666,Bursaspor Esports,16705.0,14799.0,1906.0,20610.0,18319.0,2291.0,337.0,301.0,36.0,"Blue , 1"
740516,TCL,100,26.566666666666666,Royal Bandits e-sports,16515.0,15037.0,1478.0,18028.0,17781.0,247.0,314.0,272.0,42.0,"Blue , 1"
740526,TCL,100,29.583333333333332,SuperMassive,16969.0,14549.0,2420.0,18830.0,17973.0,857.0,328.0,272.0,56.0,"Blue , 1"
770432,LCK,100,27.933333333333334,Griffin,16749.0,14867.0,1882.0,20474.0,18336.0,2138.0,337.0,340.0,-3.0,"Blue , 1"
770437,LCK,100,44.63333333333333,Afreeca Freecs,14865.0,14853.0,12.0,19208.0,19311.0,-103.0,342.0,322.0,20.0,"Blue , 0"
770438,LCK,100,29.95,KT Rolster,15885.0,17233.0,-1348.0,17377.0,19178.0,-1801.0,272.0,296.0,-24.0,"Blue , 0"
770475,LCK,100,43.53333333333333,Hanwha Life Esports,15208.0,16226.0,-1018.0,19398.0,19528.0,-130.0,351.0,339.0,12.0,"Blue , 1"
770540,LCK,100,31.6,BBQ Olivers,14762.0,15639.0,-877.0,18208.0,18862.0,-654.0,318.0,308.0,10.0,"Blue , 0"
770586,LCK,100,37.266666666666666,Jin Air Green Wings,16597.0,15432.0,1165.0,19495.0,17627.0,1868.0,347.0,287.0,60.0,"Blue , 1"
770624,LCK,100,30.6,MVP,14097.0,15496.0,-1399.0,16804.0,19759.0,-2955.0,261.0,311.0,-50.0,"Blue , 0"
770655,LCK,100,38.916666666666664,Kingzone DragonX,14858.0,14323.0,535.0,19080.0,18910.0,170.0,344.0,312.0,32.0,"Blue , 1"
770737,LCK,100,37.18333333333333,Griffin,15831.0,15963.0,-132.0,18327.0,18448.0,-121.0,303.0,332.0,-29.0,"Blue , 1"
770748,LCK,100,32.03333333333333,Gen.G,15560.0,15213.0,347.0,19853.0,19178.0,675.0,366.0,359.0,7.0,"Blue , 1"
770790,LCK,100,33.1,Hanwha Life Esports,15384.0,15403.0,-19.0,18876.0,20055.0,-1179.0,322.0,365.0,-43.0,"Blue , 0"
770800,LCK,100,31.166666666666668,SK Telecom T1,15119.0,15366.0,-247.0,18461.0,19602.0,-1141.0,322.0,328.0,-6.0,"Blue , 0"
770804,LCK,100,31.483333333333334,Hanwha Life Esports,15116.0,15476.0,-360.0,18321.0,18825.0,-504.0,332.0,312.0,20.0,"Blue , 1"
760714,LCK,100,39.36666666666667,Kingzone DragonX,14669.0,14761.0,-92.0,19074.0,18434.0,640.0,319.0,308.0,11.0,"Blue , 0"
760743,LCK,100,36.666666666666664,Jin Air Green Wings,14930.0,14562.0,368.0,19346.0,18312.0,1034.0,298.0,321.0,-23.0,"Blue , 0"
760745,LCK,100,39.483333333333334,Kingzone DragonX,15025.0,15697.0,-672.0,19463.0,20258.0,-795.0,321.0,335.0,-14.0,"Blue , 0"
760765,LCK,100,43.43333333333333,MVP,15135.0,16044.0,-909.0,18808.0,19087.0,-279.0,334.0,321.0,13.0,"Blue , 1"
760785,LCK,100,28.433333333333334,BBQ Olivers,15661.0,15052.0,609.0,19621.0,19254.0,367.0,344.0,334.0,10.0,"Blue , 1"
760796,LCK,100,38.28333333333333,MVP,15562.0,14320.0,1242.0,18880.0,18265.0,615.0,333.0,296.0,37.0,"Blue , 1"
771018,LCK,100,42.7,KT Rolster,16071.0,15418.0,653.0,20408.0,19123.0,1285.0,359.0,321.0,38.0,"Blue , 0"
771052,LCK,100,48.81666666666667,Afreeca Freecs,15382.0,14938.0,444.0,19767.0,19209.0,558.0,349.0,346.0,3.0,"Blue , 0"
771055,LCK,100,33.266666666666666,KT Rolster,15206.0,14559.0,647.0,18861.0,18336.0,525.0,324.0,287.0,37.0,"Blue , 1"
771077,LCK,100,36.43333333333333,Hanwha Life Esports,15247.0,14540.0,707.0,18037.0,17923.0,114.0,320.0,322.0,-2.0,"Blue , 1"
771085,LCK,100,41.3,Hanwha Life Esports,15577.0,14449.0,1128.0,19914.0,18172.0,1742.0,354.0,303.0,51.0,"Blue , 0"
771081,LCK,100,38.15,Gen.G,15903.0,13723.0,2180.0,19517.0,17008.0,2509.0,324.0,265.0,59.0,"Blue , 1"
1002600014,EULCS,100,26.766666666666666,H2K,14593.0,16786.0,-2193.0,18159.0,18827.0,-668.0,291.0,322.0,-31.0,"Blue , 0"
1002600025,EULCS,100,39.333333333333336,Giants Gaming,17277.0,15149.0,2128.0,19254.0,18902.0,352.0,355.0,328.0,27.0,"Blue , 0"
1002600033,EULCS,100,33.35,Roccat,14945.0,14146.0,799.0,17681.0,17003.0,678.0,297.0,287.0,10.0,"Blue , 1"
1002600040,EULCS,100,32.4,Splyce,15857.0,14152.0,1705.0,17662.0,17618.0,44.0,271.0,281.0,-10.0,"Blue , 1"
1002600047,EULCS,100,38.65,Misfits,15338.0,15338.0,0.0,18714.0,18790.0,-76.0,311.0,341.0,-30.0,"Blue , 1"
1002590056,EULCS,100,34.4,Unicorns of Love,16232.0,15992.0,240.0,19106.0,18471.0,635.0,320.0,317.0,3.0,"Blue , 1"
1002590070,EULCS,100,29.833333333333332,Schalke 04,15867.0,15204.0,663.0,19431.0,19199.0,232.0,345.0,312.0,33.0,"Blue , 1"
1002590076,EULCS,100,37.75,G2 Esports,15355.0,16055.0,-700.0,19118.0,17037.0,2081.0,317.0,292.0,25.0,"Blue , 0"
1002590088,EULCS,100,27.433333333333334,Fnatic,15743.0,14501.0,1242.0,18381.0,17358.0,1023.0,292.0,278.0,14.0,"Blue , 1"
1002590098,EULCS,100,35.983333333333334,Misfits,15057.0,15041.0,16.0,18249.0,17235.0,1014.0,307.0,301.0,6.0,"Blue , 1"
1002670206,NALCS,100,36.483333333333334,Echo Fox,15389.0,16120.0,-731.0,19199.0,19161.0,38.0,322.0,307.0,15.0,"Blue , 0"
1002670210,NALCS,100,36.3,100 Thieves,14614.0,16031.0,-1417.0,18505.0,19108.0,-603.0,293.0,336.0,-43.0,"Blue , 1"
1002670214,NALCS,100,43.18333333333333,Clutch Gaming,15119.0,18136.0,-3017.0,18312.0,19548.0,-1236.0,313.0,327.0,-14.0,"Blue , 0"
1002670217,NALCS,100,40.06666666666667,Team Liquid,15966.0,15348.0,618.0,19027.0,19435.0,-408.0,329.0,316.0,13.0,"Blue , 1"
1002670221,NALCS,100,30.883333333333333,Cloud9,15724.0,15446.0,278.0,19758.0,19622.0,136.0,353.0,348.0,5.0,"Blue , 1"
1002670235,NALCS,100,23.866666666666667,FlyQuest,16140.0,14973.0,1167.0,19320.0,18780.0,540.0,306.0,338.0,-32.0,"Blue , 1"
1002670249,NALCS,100,31.95,Team SoloMid,14875.0,16194.0,-1319.0,18741.0,19765.0,-1024.0,316.0,358.0,-42.0,"Blue , 0"
1002670254,NALCS,100,48.483333333333334,Counter Logic Gaming,15794.0,15796.0,-2.0,19308.0,20304.0,-996.0,339.0,381.0,-42.0,"Blue , 1"
1002670260,NALCS,100,49.8,OpTic Gaming,15896.0,15869.0,27.0,20278.0,19824.0,454.0,363.0,343.0,20.0,"Blue , 0"
740070,NAAc,200,42.63333333333333,Cloud9 Academy,15694.0,15037.0,657.0,19472.0,19548.0,-76.0,348.0,324.0,24.0,"Red , 1"
740073,NAAc,100,31.6,CLG Academy,15389.0,16285.0,-896.0,18022.0,18721.0,-699.0,288.0,309.0,-21.0,"Blue , 1"
740077,NAAc,100,42.11666666666667,100 Thieves Academy,15154.0,15388.0,-234.0,18463.0,17900.0,563.0,296.0,276.0,20.0,"Blue , 1"
740080,NAAc,100,35.85,Echo Fox Academy,14128.0,14253.0,-125.0,18216.0,18922.0,-706.0,307.0,299.0,8.0,"Blue , 0"
740083,NAAc,100,26.0,OpTic Academy,16590.0,15074.0,1516.0,19703.0,18394.0,1309.0,331.0,315.0,16.0,"Blue , 1"
730053,NAAc,100,27.483333333333334,FlyQuest Academy,15968.0,15250.0,718.0,17771.0,16947.0,824.0,295.0,288.0,7.0,"Blue , 1"
740092,NAAc,100,38.96666666666667,Clutch Gaming Academy,15458.0,15614.0,-156.0,18954.0,19578.0,-624.0,325.0,332.0,-7.0,"Blue , 0"
740102,NAAc,100,31.466666666666665,TSM Academy,13730.0,15364.0,-1634.0,17446.0,19437.0,-1991.0,282.0,332.0,-50.0,"Blue , 0"
730057,NAAc,100,35.733333333333334,Golden Guardians Academy,15152.0,14369.0,783.0,19515.0,18241.0,1274.0,354.0,314.0,40.0,"Blue , 1"
1710401,LMS,100,32.78333333333333,J Team,17339.0,14703.0,2636.0,19526.0,18427.0,1099.0,299.0,300.0,-1.0,"Blue , 1"
1710421,LMS,100,32.86666666666667,Flash Wolves,13970.0,16293.0,-2323.0,17061.0,19435.0,-2374.0,269.0,315.0,-46.0,"Blue , 1"
1710422,LMS,100,27.8,J Team,14623.0,17581.0,-2958.0,17798.0,19679.0,-1881.0,283.0,327.0,-44.0,"Blue , 0"
1700473,LMS,100,37.93333333333333,Flash Wolves,15044.0,16522.0,-1478.0,18187.0,20136.0,-1949.0,330.0,329.0,1.0,"Blue , 1"
1700518,LMS,100,25.55,G-Rex,14294.0,15665.0,-1371.0,17990.0,19586.0,-1596.0,285.0,314.0,-29.0,"Blue , 0"
1700546,LMS,100,44.083333333333336,Hong Kong Attitude,14521.0,15161.0,-640.0,18541.0,18314.0,227.0,327.0,297.0,30.0,"Blue , 1"
1700586,LMS,100,34.833333333333336,Team Afro,12737.0,16029.0,-2792.0,15483.0,18701.0,-3218.0,267.0,303.0,-36.0,"Blue , 0"
1700675,LMS,100,47.46666666666667,MAD Team,14935.0,14472.0,463.0,18968.0,19205.0,-237.0,327.0,303.0,24.0,"Blue , 1"
1700698,LMS,100,28.916666666666668,AHQ e-Sports Club,14201.0,16448.0,-2247.0,17459.0,18739.0,-1280.0,302.0,309.0,-7.0,"Blue , 0"
1700720,LMS,100,34.15,Machi 17,16696.0,15210.0,1486.0,19424.0,18822.0,602.0,340.0,331.0,9.0,"Blue , 1"
1700726,LMS,100,35.18333333333333,Hong Kong Attitude,15958.0,15318.0,640.0,19176.0,18713.0,463.0,336.0,326.0,10.0,"Blue , 1"
1700727,LMS,100,32.6,Machi 17,15876.0,14507.0,1369.0,18794.0,17874.0,920.0,314.0,306.0,8.0,"Blue , 1"
1710820,LMS,100,36.083333333333336,MAD Team,15299.0,14963.0,336.0,18565.0,18836.0,-271.0,330.0,307.0,23.0,"Blue , 1"
1710849,LMS,100,25.816666666666666,Team Afro,14057.0,15809.0,-1752.0,18181.0,19409.0,-1228.0,301.0,341.0,-40.0,"Blue , 0"
1710860,LMS,100,38.35,G-Rex,14346.0,14578.0,-232.0,18170.0,17821.0,349.0,310.0,321.0,-11.0,"Blue , 0"
1710874,LMS,100,33.28333333333333,G-Rex,15487.0,15228.0,259.0,18535.0,17663.0,872.0,305.0,263.0,42.0,"Blue , 1"
1710875,LMS,100,25.833333333333332,J Team,16128.0,14064.0,2064.0,19070.0,17910.0,1160.0,317.0,296.0,21.0,"Blue , 1"
771177,LCK,100,41.516666666666666,Afreeca Freecs,15851.0,14138.0,1713.0,19571.0,18350.0,1221.0,346.0,299.0,47.0,"Blue , 1"
761048,LCK,100,27.95,Griffin,13971.0,15180.0,-1209.0,18149.0,19636.0,-1487.0,305.0,353.0,-48.0,"Blue , 0"
771203,LCK,100,49.2,MVP,14688.0,15783.0,-1095.0,18312.0,19501.0,-1189.0,302.0,340.0,-38.0,"Blue , 1"
761090,LCK,100,40.5,SK Telecom T1,15447.0,14990.0,457.0,19287.0,18316.0,971.0,302.0,296.0,6.0,"Blue , 1"
771306,LCK,100,37.516666666666666,Kingzone DragonX,16494.0,14443.0,2051.0,20063.0,18214.0,1849.0,347.0,304.0,43.0,"Blue , 0"
771310,LCK,100,55.483333333333334,Jin Air Green Wings,15121.0,15337.0,-216.0,18903.0,19239.0,-336.0,319.0,339.0,-20.0,"Blue , 1"
771337,LCK,100,34.78333333333333,BBQ Olivers,16911.0,14976.0,1935.0,19935.0,19083.0,852.0,363.0,343.0,20.0,"Blue , 1"
771348,LCK,100,30.766666666666666,Jin Air Green Wings,14483.0,15690.0,-1207.0,18631.0,20099.0,-1468.0,301.0,338.0,-37.0,"Blue , 0"
761293,LCK,100,33.81666666666667,Hanwha Life Esports,15321.0,15418.0,-97.0,19394.0,19960.0,-566.0,346.0,317.0,29.0,"Blue , 0"
761307,LCK,100,29.816666666666666,Griffin,15269.0,15144.0,125.0,19090.0,18931.0,159.0,330.0,327.0,3.0,"Blue , 1"
761353,LCK,100,35.88333333333333,SK Telecom T1,14790.0,14811.0,-21.0,19227.0,18854.0,373.0,324.0,331.0,-7.0,"Blue , 0"
761362,LCK,100,29.1,KT Rolster,16475.0,14790.0,1685.0,19849.0,17903.0,1946.0,347.0,299.0,48.0,"Blue , 1"
761429,LCK,100,35.65,Jin Air Green Wings,15738.0,15097.0,641.0,19084.0,18794.0,290.0,335.0,347.0,-12.0,"Blue , 1"
761452,LCK,100,41.583333333333336,MVP,14917.0,15470.0,-553.0,18594.0,19229.0,-635.0,310.0,369.0,-59.0,"Blue , 1"
761475,LCK,100,28.65,Jin Air Green Wings,17288.0,14324.0,2964.0,20591.0,18279.0,2312.0,358.0,311.0,47.0,"Blue , 1"
761477,LCK,100,43.75,BBQ Olivers,16152.0,15364.0,788.0,19601.0,19840.0,-239.0,347.0,321.0,26.0,"Blue , 1"
761501,LCK,100,36.13333333333333,Afreeca Freecs,15383.0,14714.0,669.0,19854.0,18862.0,992.0,372.0,326.0,46.0,"Blue , 1"
771712,LCK,100,45.666666666666664,Griffin,15120.0,14635.0,485.0,19123.0,19017.0,106.0,307.0,322.0,-15.0,"Blue , 0"
771719,LCK,100,31.366666666666667,KT Rolster,14735.0,16289.0,-1554.0,18483.0,18560.0,-77.0,304.0,321.0,-17.0,"Blue , 0"
771721,LCK,100,49.46666666666667,Griffin,15026.0,16014.0,-988.0,18861.0,18853.0,8.0,291.0,335.0,-44.0,"Blue , 0"
771735,LCK,100,33.416666666666664,SK Telecom T1,15458.0,15238.0,220.0,19019.0,18080.0,939.0,351.0,315.0,36.0,"Blue , 1"
